Music ID,Title,Author,Play URL
7393170548454804225,nhạc nền - NgocBao,NgocBao2,https://v58.tiktokcdn.com/video/tos/alisg/tos-alisg-v-27dcd7/oAdNVVLdfEGTZTe4AgLsMogGVeZ8Mu6IDoC8zw/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Thb~grOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=aDlkOjwzNDZmZTVkZDk8ZUBpaml3b245cnR3dDMzODU8NEAtYGMyXzIyNS0xLS0wNV81YSMyM2ZvMmRrL2BgLS1kMS1zcw%3D%3D&vvpl=1&l=202502052158110A660919C7C16DF31647&VExpiration=1738879118&VSignature=MnQIWL3lfReyDLqFpYF9JQ&btag=e000b8000&cc=14&download=true
7389855736047946513,nhạc nền - nmc,nmc,
7454602047662656262,MONTAGEM BRAVO X VEM DANÇAR COM AGENTE,𝔻ℤ 𝕊𝕠𝕟𝕘𝕤 ➠,https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oAQAfEBnnBAMEATtCDBMBq0dFAEEJEfJRUlR0B/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7Thb~grOXq8Zmo&mime_type=audio_mpeg&qs=13&rc=ajNpZnA5cjc0dzMzNzU8M0BpajNpZnA5cjc0dzMzNzU8M0AtcmpoMmRzL25gLS1kMTZzYSMtcmpoMmRzL25gLS1kMTZzcw%3D%3D&vvpl=1&l=202502052158110A660919C7C16DF31647&VExpiration=1738879137&VSignature=1dFpva6kWOdZoXx8G_szLw&btag=e00048000&cc=14&download=true
6742965619253053441,Balada (Ao Vivo),Gusttavo Lima,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/okwltdL31ChyOZP5gIFSRwQD4fte0vsEBtBRGM
7274226860208425734,som original,Mlk Profe👨🏻‍🏫,https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oUJB78B3RLLbvg8TZkjOC0JMeEgUwlwQnzfrDQ/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Thb~grOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=PDY0N2hoPGVoPDU1ZTQ3ZEBpamRqZjs6ZmxtbTMzNzU8M0BgL2EyMjVgXjMxLV9gMS0wYSNybGovcjRvcW1gLS1kMTZzcw%3D%3D&vvpl=1&l=202502052158110A660919C7C16DF31647&VExpiration=1738879109&VSignature=w-TSY2rUxbMgoJ1T5U97kw&btag=e000b8000&cc=14&download=true
7416828680728595216,original sound - mintt👾,Ra Phin Tín,https://v58.tiktokcdn.com/video/tos/alisg/tos-alisg-v-27dcd7/ocGo4IvGzM32LLxoZggeXtqmTfHwCTAftNI7ED/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Thb~grOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=NjZoNGY0N2Y0NWU0OTloN0BpM3N1d3U5cnN3dTMzODU8NEBiY14wYWJhX2IxL18vNTQ2YSNsci9zMmRjcGpgLS1kMS1zcw%3D%3D&vvpl=1&l=202502052158110A660919C7C16DF31647&VExpiration=1738879117&VSignature=AUAgTTH6cEtpg9UYP-n1bQ&btag=e000b8000&cc=14&download=true
7393030985408875281,nhạc nền - Ất ơ thích ăn bơ🥑,Việt hoài🗯️,https://v58.tiktokcdn.com/video/tos/alisg/tos-alisg-v-27dcd7/oYOJrmEcsATe9yQQUFKEp1gQDfCuFBIl6BvmVY/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Thb~grOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ZWU7ZDdlNjpmNWlpZTlnOEBpamxzcm85cjRvdDMzODU8NEA0NTUtXzQ2Xi8xL2JeLTZhYSNnbmpoMmQ0MmBgLS1kMS1zcw%3D%3D&vvpl=1&l=202502052158110A660919C7C16DF31647&VExpiration=1738879108&VSignature=9wQymDFXjYRDq5TdBQC9Rw&btag=e000b8000&cc=14&download=true
7389742992803760942,original sound,24hfootball01,https://v58.tiktokcdn.com/video/tos/maliva/tos-maliva-ve-27dcd7c799-us/oofaHqeGkQjJTqNo3SC8MGf0bCDEpIgqLQs5YA/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Thb~grOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=aDVoNzZmaWQ1NjloaGg4OkBpM2lkd3I5cjp0dDMzZzU8NEAwLjJgXjZjNV4xYDBiLzZgYSNzaWlyMmQ0NTNgLS1kMS9zcw%3D%3D&vvpl=1&l=202502052158110A660919C7C16DF31647&VExpiration=1738879126&VSignature=Hbm4Y_1a7YtPRPf8WeGz3g&btag=e00088000&cc=14&download=true
7463864152831560454,suara asli - pirmankidss,pirmankidss,https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oklptxQlfCQB7j0MHDJnuPBoeEBJFU9FFPFYGq/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Thb~grOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=aDg6ODo5ZDVlNGQ3PDo5N0BpM3JkZ285cnVpeDMzNzU8M0A1XjRhNDE0NjExMl5eLzMxYSNuMm4uMmRjZV5gLS1kMTZzcw%3D%3D&vvpl=1&l=202502052158110A660919C7C16DF31647&VExpiration=1738879106&VSignature=LfJjMqMA2bTGNlEppma7WQ&btag=e000b0000&cc=14&download=true
7264310486635301638,greedy sped up,Tate McRae,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/owgLgQNYMecTcC4lAQ8mFgJeNW85NMDaZe0zEW
7137655806216260357,الصوت الأصلي,Estelle 🤍,https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-v-27dcd7/94590915ad8346e992eba90dbc60057a/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Thb~grOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=MztkM2U7ODNoZDdkZjQ6N0BpM2c3ZGc6ZmQzZjMzNzU8M0BgLTIzYi9fXzAxXl81NDQ1YSM2LWdwcjRfbDRgLS1kMTZzcw%3D%3D&vvpl=1&l=202502052158110A660919C7C16DF31647&VExpiration=1738879107&VSignature=kzKYSkaBAyK2N9dOqBLnWg&btag=e000b8000&cc=14&download=true
7163411454199072769,Solas,Gibran Alcocer,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/ogQTodBEZGnaCxnjueDfbZhAszGtiDrgQyYcBU
7419042843857128224,Originalton,Samuel.AEP,https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-v-2370-euttp/ocZ1vAxgCI0v5BTz30ih8iLDMCv9lKDwWH45R/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Thb~grOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ZzozOTRkODlnPDY7Zmg6OEBpajNoeXI5cmR1dTMzZjU8M0BfLTFhLjReX2IxMjNeXzJeYSNwMGJwMmRrbG5gLS1kMWNzcw%3D%3D&vvpl=1&l=202502052158110A660919C7C16DF31647&VExpiration=1738879107&VSignature=NVsckQCPu5mWAzwf1RHlAw&btag=e000b8000&cc=14&download=true
7453550048628869910,suono originale,19yn_,https://v58.tiktokcdn.com/video/tos/no1a/tos-no1a-v-2370-no/oMlFwBTICyHALiMzFuifCAwH4VKEoSI4EDB3Km/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Thb~grOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=MzVoOzk4OmhlaThkaTw1aUBpM3JnPHE5cm04dzMzbzU8NUAyX15gL2EzNTYxXzAxYGE0YSM2NDZwMmRjNWxgLS1kMTFzcw%3D%3D&vvpl=1&l=202502052158110A660919C7C16DF31647&VExpiration=1738879120&VSignature=2lCorauN2n5GfCI9mCmdPQ&btag=e000b8000&cc=14&download=true
7209203693340658459,"nhạc nền - good morning, teddie 🐻","good morning, teddie 🐻",https://v77.tiktokcdn.com/8ac7c5c90794554cf82c5176e1bbd9a8/67a52dbd/video/tos/useast2a/tos-useast2a-v-27dcd7-aiso/oIwDPIZUn2KyDBPeQDbJC6PTce9CXkDUKLrJUM/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th9FgrOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=OGVpOjg5OThnODg5ZGQ4OkBpanhmOzg6Zjk2ajMzZjU8M0BiLTZeXzU1XzAxNDQ2YC1fYSNpcF9zcjRfbTNgLS1kMWNzcw%3D%3D&vvpl=1&l=2025020521453439B5B7B949B53DB51B0D&btag=e00090000&cc=13&download=true
7299696795667794689,original sound - Phải có gì để mặc 😒,khanhh.phb,https://v77.tiktokcdn.com/5dbe2282e0225d768b899709ac9c9a87/67a52d86/video/tos/alisg/tos-alisg-v-27dcd7/oI0PDeT2GDhKLfPohNIu3xQ5mCgYfSAAgKTacE/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th9FgrOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=OjtmPDhkOzhoO2dlNDVmaUBpajx4eHI5cjd1bzMzODU8NEBeMzMxNTFhXjExNGIuNTBiYSNoLWw0MmQ0azNgLS1kMS1zcw%3D%3D&vvpl=1&l=2025020521453439B5B7B949B53DB51B0D&btag=e000b0000&cc=13&download=true
7274026626911094820,OCEAN AND WAVES,finetune,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/o0MUIWBkAgZM1HZ3ChoMtQxCyiCzefBRUC8imt
6817665487665629186,Chopin Nocturne No. 2 Piano Mono,moshimo sound design,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/7776172bb19a49c89a9506853c72a930
7222590669600033562,nhạc nền - Thiệu Phương Anh,Byphank,https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-v-27dcd7-aiso/ow17eMQOtCIFmv0pIzJkCABQzhDPfUCyH8cM0M/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th9FgrOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ZzY4Z2k6aTM6ZGk1ZzRlZUBpM2ZxamY6Znl2ajMzZjU8M0AtYjVgXmFgNi4xNmM1MzBjYSM1MWowcjRfa3FgLS1kMWNzcw%3D%3D&vvpl=1&l=2025020521453439B5B7B949B53DB51B0D&VExpiration=1738878369&VSignature=FV_QU2PoK0_IjL3Z76dMFA&btag=e00088000&cc=14&download=true
7328278002909891329,nhạc nền - Duong | Lifestyle,Duong | Lifestyle,https://v58.tiktokcdn.com/video/tos/alisg/tos-alisg-v-27dcd7/oMI7sEAyT2zRMilp5tCBgwQKooAfBCBkrMBHia/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th9FgrOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=OzxkZDYzZjc3ZzVpZmk7OEBpajtoa3M5cjRucDMzODU8NEAtYTYvMF8uXzQxNTAvNWBhYSNqX3EtMmRjYG1gLS1kMS1zcw%3D%3D&vvpl=1&l=2025020521453439B5B7B949B53DB51B0D&VExpiration=1738878437&VSignature=Oc14S9gOE8yMKYtebJbbZA&btag=e00090000&cc=14&download=true
7303938434912078593,nhạc nền - Tracy Nguyen,Tracy Nguyen,https://v58.tiktokcdn.com/video/tos/alisg/tos-alisg-v-27dcd7/o0JPAiUBz9BAVcFVNZIgMUSIXidz9vlCHNYQ4/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th9FgrOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=Mzk6OTk8NDQ4NDdlOzplM0Bpamk0bXI5cm5mbzMzODU8NEBgYzNjXi8vXmExYV5hLTJiYSMvMjZiMmQ0bmJgLS1kMS1zcw%3D%3D&vvpl=1&l=2025020521453439B5B7B949B53DB51B0D&VExpiration=1738878425&VSignature=wL-3THNlGV4qknsSXN8XMA&btag=e00090000&cc=14&download=true
7266825608519256837,suara asli - am,ilham,https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-v-27dcd7/ooAVfHeATFTW8eABJPEafXKY4KbQkY2m2QlwYu/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th9FgrOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ZDlpOzNpZDk0Zjc7ZTQ0aEBpankzNDM6ZnJpbTMzNzU8M0AuX2JgMi1eNjYxYjRgYDNfYSNfYzI0cjQwM2BgLS1kMTZzcw%3D%3D&vvpl=1&l=2025020521453439B5B7B949B53DB51B0D&VExpiration=1738878356&VSignature=0WWkkdhXrv3duNsU0dY9Eg&btag=e000b8000&cc=14&download=true
7303532701627779846,original sound,Moazzmorgan,
6983586034592336666,Moonlight Romance.,Runway90s,https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-v-27dcd7-aiso/438609d64b2f46ee84ce2a2f1648dadc/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th9FgrOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=Ozs5OGlpNzU8OjllZGdoNkBpM3R2NDY6ZjVkNjMzZjU8M0AyNGM2NF42NjYxMC1gMy4vYSMzbl82cjRfcWlgLS1kMWNzcw%3D%3D&vvpl=1&l=2025020521453439B5B7B949B53DB51B0D&VExpiration=1738878358&VSignature=ETfQvNLvV3UEO82_Oe_Hwg&btag=e000b8000&cc=14&download=true
6872920148072728590,陶笛《Always With Me》,陶笛阳光,
7356294000787180321,suono originale,spidey,https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-v-2370-euttp/o8atZfgL8EgfQzYiSMTMMNEYnQGeWoepjZaw9a/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th9FgrOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=PDlpNWZpZjdmZGU1ZWllZkBpM2lnOW05cnVmcjMzZjU8M0AwYTAzMTAwNWIxNWNeYTJgYSNvXmBeMmQ0cF9gLS1kMWNzcw%3D%3D&vvpl=1&l=2025020521453439B5B7B949B53DB51B0D&VExpiration=1738878353&VSignature=8de5GRXNr7ZWIaEuwwyzFg&btag=e000b8000&cc=14&download=true
7339088197215849217,nhạc nền - Coding With Nina,Coding With Nina,https://v58.tiktokcdn.com/video/tos/alisg/tos-alisg-v-27dcd7/oQ3ymCfXQ2YgErJfUVgcQZFE5zCKKlZdDlBaBH/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th9FgrOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=NjU4NTs2M2g8OjY4NmRmNUBpMzhybG05cm90cTMzODU8NEAzMmJhLmM0XmAxMC82MF81YSMubXFgMmRjb2BgLS1kMS1zcw%3D%3D&vvpl=1&l=2025020521453439B5B7B949B53DB51B0D&VExpiration=1738878406&VSignature=-nGoL11fWs4VqQiVvUylcg&btag=e00090000&cc=14&download=true
6817348368512223234,Pretty and fun Marimba song,Azuline,https://sf9-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/efe15bd8329a45f08ff9fb553a9fa827
6831269889798441733,A Moment Apart - ODESZA,Ashley Ward,https://v77.tiktokcdn.com/b2d0ed2f29d06236a9ff472e2a0bca96/67a52d99/video/tos/useast2a/tos-useast2a-v-27dcd7/027c91c922a14d889532b313c3302520/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th9FgrOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=M2YzN2VpOzw8Omc3NTs1O0BpM3czNmUzPG5ydTMzOzU8M0BgMGE1Y2NgX2AxMGAvMy4zYSNhcHFhX24wazNfLS1iMTZzcw%3D%3D&vvpl=1&l=2025020521453439B5B7B949B53DB51B0D&btag=e000b8000&cc=13&download=true
7386786065523723041,original sound,🪼,https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-v-2370-euttp/osptDCxxyPEDfEMm2gFfDBQF0IpCLpISJEDxUM/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th9FgrOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ZTw2ZDtpZmlkNjczNWc3ZkBpam55b3I5cm1sdDMzZjU8M0AwNGMtNGNiXjIxYDAwYC5fYSNoMDRoMmQ0Mi5gLS1kMWNzcw%3D%3D&vvpl=1&l=2025020521453439B5B7B949B53DB51B0D&VExpiration=1738878351&VSignature=2gzbhwwa7nyrUvVCE7iO1g&btag=e000b8000&cc=14&download=true
6717167731554125826,Sorry Not Sorry,Demi Lovato,https://sf9-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/2fbb589241104908805ba27602545c45
7411003871605705478,original sound,JOM | Just Old Money,https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oU0m8GSGNCLm7kHLID1lXEQ3oCNZesmgfTYMfR/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th9FgrOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=NWc0NzQ8NDtpPDQ3ZTxpN0BpM3d0eXM5cmxsdTMzNzU8M0AzYi81MS1hXmIxLzZhNDEuYSNxNHBqMmQ0bWBgLS1kMTZzcw%3D%3D&vvpl=1&l=2025020521453439B5B7B949B53DB51B0D&VExpiration=1738878347&VSignature=XybvLkhoKCdF1qGQe9HwZw&btag=e000b0000&cc=14&download=true
7397792511541119749,suara asli - 𝟑𝟎𝟑 𝐌𝐢𝐧𝐞.,𝟑𝟎𝟑 𝐌𝐢𝐧𝐞.,https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oENV6XDewNHQCn6ogDOo0CEPWTLkfSevxgbGpI/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th9FgrOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ZGU5Nzo4OjY2NDtnZjVmOkBpM2p1ZG85cjs2dDMzNzU8M0AwLjQyYy01XzUxMzYtYy0xYSNuZ3JzMmRjbmlgLS1kMTZzcw%3D%3D&vvpl=1&l=2025020521453439B5B7B949B53DB51B0D&VExpiration=1738878357&VSignature=ud8tWsCDgxmB79joQ3TuPA&btag=e000b8000&cc=14&download=true
7175011424509709082,nhạc nền - Chang Shu Gờ (live T3 & T5 8h),Chang Shu Gờ,https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-v-27dcd7-aiso/osbjSfJWU7nkJSlDsweLnIYuDFByUQBNsFQPdC/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th9FgrOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=O2k3OGlkNTdoNDUzO2c2ZUBpajhtaDk6ZnNmaDMzZjU8M0BiNjYzM2IvX14xMS9jMS02YSMvcjVrcjRvMjZgLS1kMWNzcw%3D%3D&vvpl=1&l=2025020521453439B5B7B949B53DB51B0D&VExpiration=1738878425&VSignature=RvujRuBmxD4NdYZffN1rTw&btag=e00090000&cc=14&download=true
7219800380074167045,take care of yourself,emma chamberlain quotes ♡,https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-v-27dcd7/f6e3f7a13b66484bbc095b2a930d4b13/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7Th9FgrOXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M2VtOjw6Zml4ajMzNzU8M0BpM2VtOjw6Zml4ajMzNzU8M0BxLzZmcjQwMWxgLS1kMTZzYSNxLzZmcjQwMWxgLS1kMTZzcw%3D%3D&vvpl=1&l=2025020521453439B5B7B949B53DB51B0D&VExpiration=1738878347&VSignature=MxR1IMHMESTtCx13J4OAdQ&btag=e00070000&cc=14&download=true
7329631513824938785,original sound,user77993907969,https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-v-2370-euttp/ooQKofA4aohEBcmMDH7iBCAnFh3iIsbiycqrP6/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th9FgrOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=N2c0PDs0OTlkNDdpOmhkOUBpM3Z3cnU5cjQ0cDMzZjU8M0BgMl81Ni8zXi8xLmIzNjIyYSNoaGRpMmRjXnBgLS1kMWNzcw%3D%3D&vvpl=1&l=2025020521453439B5B7B949B53DB51B0D&VExpiration=1738878349&VSignature=_DdyE2UmBKCe4xR_SA-gYQ&btag=e000b8000&cc=14&download=true
6709397071729788930,Young Free and Single,Frank Jade,https://sf9-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/ooA5IiT5iyYkr6BAqUQZtgWOkJH3U5AP1MiPv
7427373337019534097,original sound - seeswitzerland_,seeswitzerland_,https://v58.tiktokcdn.com/video/tos/alisg/tos-alisg-v-27dcd7/ocK32ZIwogBi3iaVYXEN1ifFnpBAAAAMVCLzsT/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th9FgrOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=NGlnODloaWRkODk5ODY3PEBpamd3NG85cmZvdjMzODU8NEBeNDFgYV5hNmIxYzAzYDAuYSNvXmJqMmRzNjZgLS1kMS1zcw%3D%3D&vvpl=1&l=2025020521453439B5B7B949B53DB51B0D&VExpiration=1738878343&VSignature=Vo27y-DUCpIjpHTPJ7nTwg&btag=e000b0000&cc=14&download=true
7275189787923860226,nhạc nền - CHANG Lifestyle,CHANG Lifestyle,https://v58.tiktokcdn.com/video/tos/alisg/tos-alisg-v-27dcd7/owI2Rqg9bCINTqTCEnJkZpB5qDBQeU8jeqIMQX/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th9FgrOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=MztpaTw3PDNoO2Y7OTRnZEBpamQ1OWU6ZjdkbTMzODU8NEBjY15hNDIwNjQxL2IzNDQ0YSNwNDZzcjRfaW9gLS1kMS1zcw%3D%3D&vvpl=1&l=2025020521453439B5B7B949B53DB51B0D&VExpiration=1738878351&VSignature=Z10ITOz7K03UWPedT7zLkw&btag=e000b8000&cc=14&download=true
7066815679126653743,original sound,meatballproblems1,https://v58.tiktokcdn.com/video/tos/maliva/tos-maliva-v-27dcd7c799-us/082cadd1039c4fbe84a90369e8eb27d9/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th9FgrOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=OTVmO2Y1aTg0Ojo6ZGg7aEBpMzpmbmk6ZnY4OzMzZzU8NEAuNTZgYzJiNV4xX14tNTU1YSNiNjVycjRncjZgLS1kMS9zcw%3D%3D&vvpl=1&l=2025020521453439B5B7B949B53DB51B0D&VExpiration=1738878343&VSignature=wKJifW-dY2Gw1C1QcHdumg&btag=e000b0000&cc=14&download=true
7385815579220888352,original sound,╰┈➤ ᴇᴠɪᴇᶻ 𝗓 𐰁,https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-v-2370-euttp/osNfPNBIHamPTwVgUELZJYXGAw8zzNeFe2fQsE/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th9FgrOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ZzNpZjtpaDw3ZzQzZTY1O0BpMzZpb2s5cjx1czMzZjU8M0BjNC8xMmItXl8xLy1iYWEtYSNiamguMmRzLXNgLS1kMWNzcw%3D%3D&vvpl=1&l=2025020521453439B5B7B949B53DB51B0D&VExpiration=1738878355&VSignature=MFKR_XTNfJewyBNVoMJ_Fg&btag=e000b8000&cc=14&download=true
7384429128892812038,原聲 - 晚风Music（音乐版) 2.0💗,晚風𝑀𝑢𝑠𝑖𝑐.𝄞,https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-v-27dcd7/o0AbZKfZBQhlAqeCYwMo6MzC9gF3SKe8gEzXNT/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th9FgrOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=NGQ0aWRoNWc4aDY1ZjM7NEBpam5sOnM5cmVmczMzNzU8M0BeMjY0XzYwXy4xYV5fMmMvYSMyZmtfMmRjM3FgLS1kMTZzcw%3D%3D&vvpl=1&l=2025020521453439B5B7B949B53DB51B0D&VExpiration=1738878367&VSignature=GnsiKVegAVu6hMfXGDWKuw&btag=e00088000&cc=14&download=true
