Author ID,Nickname,Unique ID,Verified,Followers,Total Likes,Signature,Profile Picture
7268585224416543746,тмѕ мυѕιc🎶,tms.music9,False,17600,546800,❤️‍🩹⚽,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/bae028a11dedf0b89b083667a320a24d.jpeg?lk3s=a5d48078&nonce=24755&refresh_token=aa5785f9523fa46c837af22804e88982&x-expires=1738990800&x-signature=1guzPtR4M2uWcgR8kknAfbwMilA%3D&shp=a5d48078&shcp=b59d6b55
1690198187192433,🎧 𝙉𝙝𝙖̣𝙘 𝙘𝙝𝙞𝙡𝙡 🌻,_editnhacchill_,False,943700,22800000,CHILL WITH ME 🎶,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/e55ddc02fff24513e0c7dab2aecd9660.jpeg?lk3s=a5d48078&nonce=74296&refresh_token=dcd069205fd1331a79740d9cf0a28eb2&x-expires=1738990800&x-signature=kTkQs51HqisEA3fe8FS4GbYWHpg%3D&shp=a5d48078&shcp=b59d6b55
7067472169114928155,chill with me,phongcanhdep9,False,97500,4300000,✨✨ bình yên ✨✨,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/c111b706ee526778a2e9d1d0fb5d9b60~c5_100x100.jpeg?lk3s=a5d48078&nonce=11365&refresh_token=5e22d8ea20e377a6ce63a23d85a452a8&x-expires=1738990800&x-signature=yTHjlkkBuPJQQ8hBWvCWeft9pek%3D&shp=a5d48078&shcp=b59d6b55
7331764861813474305,Thai Chill🎶,thaichill07,False,189800,3900000,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0f9e0e7509ff47f390bbf6eff6f99724~c5_100x100.jpeg?lk3s=a5d48078&nonce=73904&refresh_token=9c31fc86f178d721ef9ca158ac78ada6&x-expires=1738990800&x-signature=uI%2FQaE9%2BVtvUVgqlvcCIKFO%2B%2B38%3D&shp=a5d48078&shcp=b59d6b55
7335630018837857298,念真⟨⟨Niệm Chân⟩⟩✨,nian.zhen_26,False,107400,5400000,"欢迎来到念真的TikTok
Debut:15.2.24🌿",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/d4e1ffb60a52b864ae6c52b29d15cde4.jpeg?lk3s=a5d48078&nonce=20023&refresh_token=e3967e5d2647635f13cc87286428d1fc&x-expires=1738990800&x-signature=PaLJKYRGmuHUjao5MX5ZB8tFwuk%3D&shp=a5d48078&shcp=b59d6b55
7133519017902212097,NIK GAMR,eram.nik.vinh.sbam,False,2190,7973,"🥹 chia tai ác free fire
@@nik@@10087 minh đa chia tai",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/8022dfd88f3ebc0b0dc03cddc419d8a8.jpeg?lk3s=a5d48078&nonce=27021&refresh_token=6e082430f78966b1958628b3cfcb74b8&x-expires=1738990800&x-signature=S6aRQX2hSCDarcptBtYCa6GQ5KI%3D&shp=a5d48078&shcp=b59d6b55
7092221354322101250,Gen Z nghe gì ?,genznghegi.9x,False,1100000,50600000,"#9xmusic - Booking👇 
📩: 097.8.017.314
📧: trungnt1231@gmail.com
 🤝👇",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/09164084eb8081175ee10a22ef8d06f7.jpeg?lk3s=a5d48078&nonce=69245&refresh_token=046c0d7a497ad8a596664960b42a1b90&x-expires=1738990800&x-signature=%2B1iYpQPWmBWA6N4zePcyjlr2ZDA%3D&shp=a5d48078&shcp=b59d6b55
6938298575735243778,𝑳𝒂𝒎 𝑻𝒓𝒖𝒐𝒏𝒈,truongtran.205,False,103800,1900000,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/a8f74dee30235ce5189b4a4891237189.jpeg?lk3s=a5d48078&nonce=36430&refresh_token=b8c700d4ca4cd343ca519ac42d5d9bf3&x-expires=1738990800&x-signature=luaD2bQuQ1r5p%2Fy2%2FArpqKFbbq0%3D&shp=a5d48078&shcp=b59d6b55
6809229064165098497,Hank,datboyyhank,False,7184,457400,"Zai Điệu 🤩

PiSCeS album OUT NOW",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/cf77c85c48dd1827b46567a5750c42d8.jpeg?lk3s=a5d48078&nonce=82793&refresh_token=7354d08fedb4cef7890d927cb7658124&x-expires=1738990800&x-signature=R137mVitRNXt2nREE7vdyWtB378%3D&shp=a5d48078&shcp=b59d6b55
7126507009591624731,Nhacchill,nhaclofichillhay,False,819,2359,Vào nghe nhạc và ủng hộ mình nha🥰,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/8f82bd8e32070744d5123560df9fedef~c5_100x100.jpeg?lk3s=a5d48078&nonce=99527&refresh_token=719da857e9d681fe70c1cbbd6a680a84&x-expires=1738990800&x-signature=5HAoi%2FhSkieikalUD%2FKGTAgMKsI%3D&shp=a5d48078&shcp=b59d6b55
6918716965427971073,Le Tien Manh,leemanh.1609,False,8879,86100,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/e1c5fbad9df881d7a05fcbcaa7ec759c.jpeg?lk3s=a5d48078&nonce=52965&refresh_token=5fe898fae2fe0cf9a8c762890b3991af&x-expires=1738990800&x-signature=UKEgqNSBwAmngfsDUFKdgATDfcU%3D&shp=a5d48078&shcp=b59d6b55
7125956255722898459,H,h.music.00,False,5710,211100,âm nhạc sẽ hòa tan với cảm xúc của bạn,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/0e7b1d846222965872a5188deeb32152.jpeg?lk3s=a5d48078&nonce=74076&refresh_token=d102831ec3fdc7e183b560ec8bb54502&x-expires=1738990800&x-signature=U%2BdPrQGGjBL8G2y9b0xyKqb014g%3D&shp=a5d48078&shcp=b59d6b55
6864820527430976514,𝙆𝙤𝙣,kon.music02,False,76000,1100000,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/5e674dc108897455af019b035243c2b0.jpeg?lk3s=a5d48078&nonce=48016&refresh_token=61651242063f7334fa31d5ac8b7419f8&x-expires=1738990800&x-signature=NIeumoKVdscUOeCE3qmBM3ej1qw%3D&shp=a5d48078&shcp=b59d6b55
7350254805862695954,nkhag,khangngo7686,False,18300,897300,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/88a1dfb510a8ddb9e60a7bdebdf7bddd.jpeg?lk3s=a5d48078&nonce=63306&refresh_token=1b11d36e53106c42d936d782de69a9c8&x-expires=1738990800&x-signature=%2FIyNn2dtmArxRMofOaPz1lCc8%2BM%3D&shp=a5d48078&shcp=b59d6b55
6949323561857205249,Λ L E X,viewer1508,False,2174,10600,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/1bceaa0c2d7c31beaacc40dd6be7cb3b.jpeg?lk3s=a5d48078&nonce=79804&refresh_token=cba208ff7e76d906f59dd2b530aa4c71&x-expires=1738990800&x-signature=5bW5XvcAQdl6U6eL56HkPKAH3jE%3D&shp=a5d48078&shcp=b59d6b55
7022983464652342299,nhacchill,motchutnhacchill.68,False,3897,68300,Không gì bằng được một bản tình ca có thể khiến bạn cười vui sướng.,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/7f80fe6431fd7e56af6cbc309a94d348~c5_100x100.jpeg?lk3s=a5d48078&nonce=36930&refresh_token=25a17f51de12786a021787f9ba2c148e&x-expires=1738990800&x-signature=x%2FZ4Yl2oLShFIp6WJFK7CuFFzKQ%3D&shp=a5d48078&shcp=b59d6b55
7317174299554645010,𝙼ặ𝚝 𝚃𝚛ờ𝚒 𝙽𝚑ỏ🌻,_z.mattroinho_,False,278800,12700000,"🎶 ɴʜữɴɢ ʙảɴ ɴʜạᴄ ᴅàɴʜ ᴄʜᴏ ʙạɴ 🎶 
🎧 ᴛôɪ ɴɢʜᴇ ɢì ʙạɴ ɴɢʜᴇ ɴấʏ 🎧
ᴋᴇ̂ɴʜ ʏᴛʙ 👇",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/d0d1c0b638acb2c4d1114e4387a97c06.jpeg?lk3s=a5d48078&nonce=51384&refresh_token=3091c363c6a23e75c4ba7c1706ac87ae&x-expires=1738990800&x-signature=qUhnfxDVL8A79CmPe3yLfoFKcQ4%3D&shp=a5d48078&shcp=b59d6b55
6911495354945127426,𝟮𝙩𝙖𝙢𝙣𝙚,2tam.ne,False,46400,1900000,"cre in vid
📩 info.103creative@gmail.com",https://p9-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/2700c6351a3c28c88b047197e7fe7275.jpeg?lk3s=a5d48078&nonce=59667&refresh_token=e00d9fc48ded8468a8ff29961896c2b5&x-expires=1738990800&x-signature=QagJUz93K74ejs7LAAE%2Bl61O17E%3D&shp=a5d48078&shcp=b59d6b55
6876407393929659393,Trườngbắtđểtócđen,cpn_1705,False,262000,10300000,ig: piungwn.17,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/9c90b9158f3e553fa7a669166c1ac851.jpeg?lk3s=a5d48078&nonce=17099&refresh_token=88b75455bc7ba7124c3817780d6acf83&x-expires=1738990800&x-signature=h43hIYpcOMdPtXoFDDuICPpFknE%3D&shp=a5d48078&shcp=b59d6b55
7414847772468200453,Khi nào có crush đổi tên,nhincaij1705,False,9110,385200,Nhìn cái j👾👾👾,https://p9-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/d65e6390c835c9aa5f10bc508483578d.jpeg?lk3s=a5d48078&nonce=71403&refresh_token=de7beeb0000aa949df5c62be65b975d5&x-expires=1738990800&x-signature=dRuObyd%2F%2FyJ5ocEBVDa2IhTOwQU%3D&shp=a5d48078&shcp=b59d6b55
7185389997766296578,𝒄𝒉𝒊𝒏𝒉 2𝒌,fb_chinhniee,False,2468,73600,No bio yet,https://p9-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/b89f9c100e46b5605255e6d77a652df4.jpeg?lk3s=a5d48078&nonce=50931&refresh_token=b4aa86789f51c282c2625edaced1e9b5&x-expires=1738990800&x-signature=YUVLLr6ttcJWfzrgfkPPAmGDAF8%3D&shp=a5d48078&shcp=b59d6b55
7388139592614036481,#ˏteddy🧹,hub.teddy,False,234,2204,"Ngày đăng 2 vid
:: get sound = tim ::
- Call me : only, Teddy🫰🏻-
... ^^❤️‍🩹💔",https://p9-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/6e7c01952126ffa7556cbffba1875bad.jpeg?lk3s=a5d48078&nonce=65057&refresh_token=3b32c2d535610d0dad31e91fcc07f6bf&x-expires=1738990800&x-signature=YbL7tTIrwlY6k0AeTK%2BoNhZDREU%3D&shp=a5d48078&shcp=b59d6b55
7241865450895246341,P H N⚜️,namsadsongs,False,45700,2400000,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/9bc42e849361c7f4219dbe942e7dfcd9.jpeg?lk3s=a5d48078&nonce=67433&refresh_token=d42afe5b45982cc7b2c2dd050b517cc5&x-expires=1738990800&x-signature=mk%2BXdZQ7cV79tDPLgm4KVXGZohs%3D&shp=a5d48078&shcp=b59d6b55
6832553916757394434,girasolbrillante14,girasolbrillante14,False,31200,3400000,Everyone please support me to reach 50k fl as quickly as possible✨✨✨,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/8f0cd79b8f5461ca550b79bbb97e8c73.jpeg?lk3s=a5d48078&nonce=47925&refresh_token=38abd6bdd2602747cf618abfd1971564&x-expires=1738990800&x-signature=BjBM8ml3t2sTMNpupeRCKIY6hEk%3D&shp=a5d48078&shcp=b59d6b55
7208539609909707803,𝙄𝙍𝙄𝘾👻,iric.chill,False,717,22200,Thu mua nỗi buồn của bạn❤️‍🩹,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/75035acf8b16ef4602f2ddd8c389ef6b.jpeg?lk3s=a5d48078&nonce=89342&refresh_token=cc18c693b83607b80852cd0ca40925d8&x-expires=1738990800&x-signature=7sjoIbLLHRiyjAWKr8GUYARmo6w%3D&shp=a5d48078&shcp=b59d6b55
7360794341033526273,Kalyn VN,amnhacvaxuhuong,False,112500,4900000,"Cập nhật video mỗi ngày nhoe mọi người
Follow me✨✨",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/a1d1271c75a16a9fae5e298d00abd9df.jpeg?lk3s=a5d48078&nonce=32284&refresh_token=06c0d1af13899c14d82a8f5598a5dd53&x-expires=1738990800&x-signature=TM4yl5g49bdiH1FX0cpq8%2FbkOzA%3D&shp=a5d48078&shcp=b59d6b55
7142327859805045787,𝙃𝙤𝙖𝙣𝙜𝙂𝙞𝙖𝙈𝙪𝙨𝙞𝙘🎶🎧,hoanggiamusic0,False,6201,212000,https://www.facebook.com/profile.php?id=100078344330057&mibextid=ZbWKwL,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/2aaf3ca3e4dc797efcebd1eb15dd3326.jpeg?lk3s=a5d48078&nonce=62949&refresh_token=20c3a9a1480b7de9917f0b08c44c13ee&x-expires=1738990800&x-signature=mu2ykypTDCmYq%2Bzz8TTjD3B3zow%3D&shp=a5d48078&shcp=b59d6b55
7266755018564486149,𝙎𝙒𝘼𝙏    ? 🎧🎭,nvt_remix,False,57200,1700000,"fb: Ngọc Đức (Swat)
Thu mua acc tiktok ib fb",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/cea093ea594ccfd84ab4a87cfc99cdb4.jpeg?lk3s=a5d48078&nonce=80683&refresh_token=9cb1a1ae1b4d30bf3c2d4a3f51821694&x-expires=1738990800&x-signature=ipLmtrIbVRnajG2UNWrGF4BGkoE%3D&shp=a5d48078&shcp=b59d6b55
7152143171047818246,Thẩm Mỹ Minh Tâm,minhtam_dieutrida,False,23000,780300,"Dược mỹ phẩm ADA Group
  Thương hiệu điều trị da mạnh nhất Việt Nam",https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6b518c1eabbe58559ab72c24317d8cd8~c5_100x100.jpeg?lk3s=a5d48078&nonce=11578&refresh_token=400d0a8d8fefe4fabd8416bdee6a42d6&x-expires=1738990800&x-signature=cTrBuas%2FIAyb8%2B8yyzYR3jknwm8%3D&shp=a5d48078&shcp=b59d6b55
7260332326621561857,Jordan TTS,anhtuanplaytogethe09r,False,10,45,"ở đâu có nhạc hay ở đó có tui 
🟥🟥🟥🟥🟥
🟥🟥⭐🟥🟥
🟥🟥🟥🟥🟥",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/ef914e54f6158295bf88d5f4465210b4.jpeg?lk3s=a5d48078&nonce=80025&refresh_token=d3c8874060eaf9f0322504fd40554226&x-expires=1738990800&x-signature=qvM9DXAsP359BQJ8LQs4lNKlNdo%3D&shp=a5d48078&shcp=b59d6b55
6624057651875725314,ɧαρρƴ ♩♪ ♫ ♬,dalathappy,False,199300,8100000,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/f81c5dd9119fb91e47b56938d5719c8a.jpeg?lk3s=a5d48078&nonce=28163&refresh_token=efdbcd1175e91c2d2949aefb6ac15ed1&x-expires=1738990800&x-signature=fO%2FubDjifNaEH0Yu9Y4KBbRaoSk%3D&shp=a5d48078&shcp=b59d6b55
6551428786830508034,📷,_1107.19,False,31800,2800000,Mn tự lưu video nha 🌤️ mình kh rep hết ạ,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/87edd0b96776594cb1efbe4b11717ad4.jpeg?lk3s=a5d48078&nonce=27709&refresh_token=7c4b1d29d8af51de37c15be595a165cc&x-expires=1738990800&x-signature=XqUADm4bNqu7nQyEOpASXyA9WG4%3D&shp=a5d48078&shcp=b59d6b55
6924497311834883074,adley,adley.nttm,False,209700,6800000,🎧,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/12fb16d2454cdf44876ea0718ac32b1e.jpeg?lk3s=a5d48078&nonce=19085&refresh_token=69ef66ab1823a3ccf0451bb8193fe7e1&x-expires=1738990800&x-signature=%2B6foIacdCO4vGJIh0XG1yxUMFZs%3D&shp=a5d48078&shcp=b59d6b55
6986436308479558683,Gấυ 𝐂𝐡𝐢𝐥𝐥,yunii.05_,False,148500,6500000,Relax,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/0888fc0c151a8caa442b27853ea06d02.jpeg?lk3s=a5d48078&nonce=21401&refresh_token=0ca1e124b7706217ece7fa7d39da1933&x-expires=1738990800&x-signature=qhCGfqfaGx%2B00PNbZ1qVrHO2DZI%3D&shp=a5d48078&shcp=b59d6b55
7339754352539960321,Spider Music 🎧,chilllmusic07,False,95500,2800000,"cảm ơn hơn 80k flow 😍
mục tiêu 100k flow 📈
LeHoang💋",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/64fd101a68f2ce54f47b064f388c0625.jpeg?lk3s=a5d48078&nonce=27550&refresh_token=4bf5c852f2e632f0fe6e9b9657702f97&x-expires=1738990800&x-signature=OFqt%2FexBPqTJLNa99QHg9A3z%2FS8%3D&shp=a5d48078&shcp=b59d6b55
6859989114012419074,trgiang  🌊,trgianwg,False,42300,7400000,,https://p9-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/040bc3e0b035847c30ed5f47d5fef9ba.jpeg?lk3s=a5d48078&nonce=61330&refresh_token=e6fef7df07a24d2dcac15f052430a153&x-expires=1738990800&x-signature=CLYOLzDlP0%2Bh0b0P88oF1YrcOOs%3D&shp=a5d48078&shcp=b59d6b55
7220916397022397467,Huy_SpeedUp🐧,huy_iqroblox,False,819,8375,"Lyrics với speed up nhạc
Wibu 🥸👍",https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/77bf3c033383971bfa9e63ca01f53ff1~c5_100x100.jpeg?lk3s=a5d48078&nonce=15783&refresh_token=aab6be50e26f59023b3853676a4db13e&x-expires=1738990800&x-signature=xS%2F4LC%2BD%2BqR4Y9%2BGDNK3gDwtIFU%3D&shp=a5d48078&shcp=b59d6b55
7140852290432664602,9h mới đuợc ăn cơm,tphong_2005,False,99900,4000000,"🇸 🇴 🇮  🇨 🇴 🇳  🇨 🇦 🇨


fb: Trần V.Phong",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/f2e5b101bbc2b2aabf99e884c04c2253.jpeg?lk3s=a5d48078&nonce=30878&refresh_token=a340b092b06face8e08cc87af6fe5d63&x-expires=1738990800&x-signature=EGUAGhWyQ1oD%2BQ3jNxGMKMO%2BDLw%3D&shp=a5d48078&shcp=b59d6b55
7123179420399404059,Pionastore,piona_t,False,16500,568900,Chăm sóc sắc đẹp & trang điểm 🌹,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a0175fe17fa3af25659e125322d1a995~c5_100x100.jpeg?lk3s=a5d48078&nonce=5055&refresh_token=4251ad781c2270c1c072ab96adb61c62&x-expires=1738990800&x-signature=VFSEQIjAw62eC73lgrCUHTGic5g%3D&shp=a5d48078&shcp=b59d6b55
7366804620259804168,Bật Nỗi Buồn Lên,batnoibuonlen,False,90100,2700000,Ở đây chỉ có nhạc buồn,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/b204d9756d150923a568a0abb6910219.jpeg?lk3s=a5d48078&nonce=81523&refresh_token=360d6c639c403b8a4af3ba3d0dfd499d&x-expires=1738990800&x-signature=%2F5BH4TahXQFlSSvR058DPYmueeo%3D&shp=a5d48078&shcp=b59d6b55
7148862756023370779,𝑨.𝑻𝑯𝑼𝑨̂̀𝑵🍁,a.thuan_2006,False,187400,12500000,Giỏ hàng ⬇️,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/fdcfdd1df39e4d62415ed86e5f773f58.jpeg?lk3s=a5d48078&nonce=68052&refresh_token=60762bd6cc4d692d9ec8dddbd067528d&x-expires=1738990800&x-signature=qM6mtr2ukyQjpEZPjTgs%2BBb4akw%3D&shp=a5d48078&shcp=b59d6b55
7092196626265637931,Nhạc Tâm Trạng ☻,nhactamtrangofficial,False,2200000,75600000,ʙᴏᴏᴋɪɴɢ ᴢᴀʟᴏ & ᴅᴀ̣ʏ ᴇᴅɪᴛ ᴍᴀ̂̃ᴜ ᴄᴀᴘᴄᴜᴛ 𝟶𝟹𝟾𝟽.𝟸𝟺𝟸.𝟻𝟻𝟻,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7346591375528230958~c5_100x100.jpeg?lk3s=a5d48078&nonce=37764&refresh_token=51714171dc569389eba80b232e162df1&x-expires=1738990800&x-signature=7taZUtKaBI8Jzal0KTx3xHWBWyA%3D&shp=a5d48078&shcp=b59d6b55
6901708040673985537,Mot Ngay Mot Ban Nhac,motngaymotbannhac.acv,False,1000000,21500000,Liên hệ,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/6e6d06a3d72da36c810d23a1258736ce.jpeg?lk3s=a5d48078&nonce=78413&refresh_token=20fb4afc33c9783f359a1ef8599d572f&x-expires=1738990800&x-signature=xGJGDBwwbp33seczXCKASCpZzVw%3D&shp=a5d48078&shcp=b59d6b55
65479641506,Ở đây có hoàng hôn🌄 và 👩‍🦰,hoanghon2508,False,72600,3300000,“ Hoàng hôn là món quà cuối ngày của mặt trời dành cho những ai kiên nhẫn “,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/17030420b31017cfb1350c8e7f1cf85f.jpeg?lk3s=a5d48078&nonce=84042&refresh_token=ef3686af8a27aa5abc70ffe07b561ae2&x-expires=1738990800&x-signature=8G7cEUgMqROxl5v4N76ZNa%2F6rVs%3D&shp=a5d48078&shcp=b59d6b55
6894510408515257345,𝑸𝒊𝒏𝒓𝒂𝒅𝒊𝒐,qinradio,False,256800,3900000,"Nơi tâm sự của các bạn,
Hãy cho mình biết bạn đang thế nào nhé❤️",https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/030757c22d8c055c23d662470ee9751e~c5_100x100.jpeg?lk3s=a5d48078&nonce=53689&refresh_token=ba84018b331bf5003e9b6922c857eac5&x-expires=1738990800&x-signature=kIx5q83f5%2BB2%2BQREm38TMO%2BuiIg%3D&shp=a5d48078&shcp=b59d6b55
7066039515064271898,ᴛʜᴇ ᴇɴᴅ♪☻,thuongg150301,False,1300000,54700000,"Capcut:thuong150301
Booking lh qua FB phía dưới 
HÃY CỨ LƯU VIDEO NẾU BẠN MUỐN !",https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/e8c506d9865743759896bf16604aa9f1~c5_100x100.jpeg?lk3s=a5d48078&nonce=91830&refresh_token=bc3f6cc3f262973c3c910abefd092970&x-expires=1738990800&x-signature=i5L9z74rZ5%2FpYLvYWkz4S%2F4EWdU%3D&shp=a5d48078&shcp=b59d6b55
7300572674287436806,Một mình vẫn ổn mà,lystory24th9,False,3234,110900,"""𝐍𝐨𝐢 𝐤𝐢 𝐠𝐮𝐢 𝐤𝐢 𝐧𝐢𝐞𝐦 𝐜𝐮𝐚 𝐜𝐡𝐮𝐧𝐠 𝐭𝐚.",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/474adfa737f8976f632e829244cd84a1.jpeg?lk3s=a5d48078&nonce=23801&refresh_token=a4b4a8f2234c1626432c6f1fc7ca085d&x-expires=1738990800&x-signature=U3aS%2BfNQYIvkX4BkssaxTji9JjA%3D&shp=a5d48078&shcp=b59d6b55
7362077479144686608,Trạm Buồn,trambuon12,False,509400,13200000,NHẬN BOOKING BH,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/74ebb5fd4f253e9434d1b8e6e09dc40b.jpeg?lk3s=a5d48078&nonce=87903&refresh_token=0258b1d7474146a4a9b62732cdc3de2d&x-expires=1738990800&x-signature=2cvx128Iv2WsQvPyigipjSqT6x8%3D&shp=a5d48078&shcp=b59d6b55
6987740400024273922,Ta du lịch,tadulich,False,40500,203300,"Có sách hay trong ""Phần trưng bày""",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/840f4e3c7fedb71f06a813d2f243dd39.jpeg?lk3s=a5d48078&nonce=8366&refresh_token=4999cd61a50bbac11d40451a65b19ee0&x-expires=1738990800&x-signature=FUzit%2BuS6Vbu90HgiRXmgC60SHM%3D&shp=a5d48078&shcp=b59d6b55
7418571995358561281,𝘾𝙐Ộ𝙄 𝙉𝙊𝙈𝙀,cuoinne,False,44900,1800000,"Follow mình nha 🫶🏻
❕ 𝙈ụ𝙘𝙏𝙞ê𝙪 5О.ООО𝙁𝙡 ❕
P@𝙑𝙖𝙣𝙙𝙪𝙤𝙣𝙜🍂",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/d0afb5be8d7dbbd2a634d7b9faeef84f.jpeg?lk3s=a5d48078&nonce=59389&refresh_token=f407abc55d001add2abf5329e6cfa797&x-expires=1738990800&x-signature=vosgdqe9ZBHze%2FGksM%2F1MhXe6jo%3D&shp=a5d48078&shcp=b59d6b55
6894452114648712194,NhacTamTrang,nhac246,False,34900,349400,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/bdcf640c623965e5102dc1b279f32c8d.jpeg?lk3s=a5d48078&nonce=32742&refresh_token=1f62f989369a5b4f9489ae55b821f95d&x-expires=1738990800&x-signature=997uI62dfiS3%2Fd0IDoqOOJH6kfo%3D&shp=a5d48078&shcp=b59d6b55
6866334900397556737,⚜️Mèo_Hoang_Tsc⚜️,meohoang.tsc,False,580300,13000000,⚜ Cuộc sống mà luôn luôn dễ dàng thì ta đã không chào đời bằng tiếng khóc..! ⚜️,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/7378725912165384224~c5_100x100.jpeg?lk3s=a5d48078&nonce=32476&refresh_token=7df87038a3dcd6abce2c16a0ff9f7d73&x-expires=1738990800&x-signature=TrmwwaETg18gqWfJLkwLMJE08TQ%3D&shp=a5d48078&shcp=b59d6b55
6550424964674519042,An,chrisnta,False,700,66500,🥀📸,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/1f5b5bd2fac18aabfe9537264e7d3d55.jpeg?lk3s=a5d48078&nonce=30904&refresh_token=71f62eee296d1d325aad2d06cbefb057&x-expires=1738990800&x-signature=oTb%2BCCXJ5wf%2BmNtVvd%2FiZENQE%2BI%3D&shp=a5d48078&shcp=b59d6b55
6866645742074332161,𝓚𝓱𝓸ả𝓷𝓰𝓛ặ𝓷𝓰,khoanglang_1997,False,240400,6400000,"Team SBT chuyên nhận booking bài hát
LIÊN HỆ BOOKING
👇👇👇",https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/0ede5fe53c94d383745b43ae082609c6.jpeg?lk3s=a5d48078&nonce=40939&refresh_token=c0d300bb6ba45235d0a427551fc3a18f&x-expires=1738990800&x-signature=7ZGY21H5zNEL3KkaZge3lBngPu4%3D&shp=a5d48078&shcp=b59d6b55
7094901849836471298,19th1,chill.19th1,False,66200,3700000,🤍,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/12412fe8c8744b2b2c6ae5ca1268cd77.jpeg?lk3s=a5d48078&nonce=58037&refresh_token=fb8b3005b1580588f83a75fcb6085ed5&x-expires=1738990800&x-signature=l%2FoDQ7eDvYkkg6W0MjoAutV2b5c%3D&shp=a5d48078&shcp=b59d6b55
